artist_name,artist_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,duration_ms,popularity,count
Mercyful Fate,343954,0.2725625,0.8355625,0.4044375,131.028625,-9.8699375,1,4,0.004017188,0.573725,0.31025625,0.08619375,333281.75,36.5625,32
Natalie Merchant,372322,0.6249375,0.3360625,0.37786875,131.259875,-12.057,1,1,0.5786875,0.087110851,0.13393125,0.043875,278799.6875,43.625,32
Regina Spektor,386560,0.601875,0.3890625,0.37,114.0275,-8.97275,1,5,0.6584125,0.037536683,0.10125625,0.04246875,211388.375,51.8125,32
The McGuire Sisters,397412,0.4656875,0.229775,0.396,93.2684375,-11.2745,1,1,0.773875,0,0.1852,0.0335625,153677.5,12.0625,32
Ravi Shankar,404463,0.451625,0.35956875,0.39120625,127.618625,-17.2490625,1,1,0.69575,0.419532094,0.3086375,0.1210125,725544.9375,18.6875,32
Sugarland,484880,0.54796875,0.7230625,0.4983125,123.718125,-4.39696875,1,1,0.2298225,0.0000254,0.14225625,0.04775,233768,49.28125,32
Thirty Seconds to Mars,485365,0.4444375,0.8300625,0.2638125,135.4601875,-5.0545625,1,6,0.017474413,0.076845762,0.2456375,0.06715,266592.125,54.125,32
The Stone Roses,564333,0.4215,0.7765,0.5003125,118.6273125,-8.218,1,7,0.068984319,0.145693199,0.2603875,0.05190625,281424.1875,54.125,32
Toad the Wet Sprocket,610339,0.4874375,0.6659375,0.4818125,135.7925,-8.3125,1,0,0.238979625,0.026297098,0.16568125,0.03769375,216937.5625,40.5625,32
Asia,623254,0.3506875,0.7730625,0.425125,125.57625,-8.783375,1,0,0.1886125,0.000231798,0.22151875,0.05443125,281712.5,36.4375,32
The Cadillacs,636044,0.4954375,0.5026875,0.7330625,124.379125,-9.0118125,1,8,0.782,0.0000159,0.268375,0.06205625,146684.125,11.125,32
Bunny Berigan,639789,0.6151875,0.289125,0.69321875,138.82725,-12.5824375,1,5,0.94275,0.539768044,0.20025,0.06715,186348.7188,3.65625,32
Manowar,673208,0.44,0.7980625,0.2952625,119.73175,-11.5690625,1,4,0.021366969,0.141035144,0.16976875,0.07243125,291453.75,45.125,32
Manu Chao,674161,0.677625,0.5833125,0.7766875,130.0041875,-9.0764375,0,9,0.60566875,0.084214725,0.28199375,0.05941875,184763.3125,56.5625,32
Yaz,680522,0.752875,0.463375,0.7148125,125.1764375,-14.8854375,1,9,0.2873375,0.054370019,0.1327625,0.067625,231425,33.375,32
Gojira,721409,0.32675,0.9220625,0.17704375,115.72175,-4.1235625,1,2,0.001330434,0.16991725,0.21580625,0.0865,331763.3125,46.6875,32
Great White,799100,0.595,0.626625,0.4555,128.852625,-11.92275,1,9,0.09330875,0.155976865,0.1684,0.040425,305188.5,40.1875,32
John Cafferty & the Beaver Brown Band,810912,0.5146875,0.6438125,0.581375,131.4130625,-9.5709375,1,9,0.156771062,0.059081831,0.26080625,0.05379375,226537.75,34.375,32
Mad Season,814871,0.431375,0.564875,0.33375,117.663375,-8.6590625,1,9,0.097166813,0.109125225,0.205375,0.04073125,340989.125,43.0625,32
Uriah Heep,835648,0.3835,0.6054375,0.5245125,116.9395625,-10.5186875,1,9,0.009467119,0.141851938,0.211,0.047725,275230.5625,37.5,32
New York Dolls,866786,0.407875,0.77825,0.5606875,140.990375,-10.2624375,1,9,0.03589625,0.007238117,0.25093125,0.074875,229894.3125,31.9375,32
The Time,919812,0.7403125,0.504825,0.6938125,117.8861875,-13.72225,1,11,0.08152625,0.026380941,0.1979125,0.07990625,411702.5,33.5625,32
Thousand Foot Krutch,924306,0.5465,0.827125,0.572125,133.9729375,-4.608375,0,11,0.003708625,0.0000595,0.15875,0.067725,216168.875,53.5625,32
Adolescents,927373,0.431125,0.92875,0.46665625,107.364375,-7.475875,1,2,0.004174669,0.001128588,0.29846875,0.07583125,132533.5,32,32
Arlo Guthrie,927736,0.54975,0.4690625,0.5849375,125.4838125,-11.773125,1,5,0.58343125,0.001611823,0.2933625,0.0577125,273736.625,29.9375,32
Hank Williams III,947752,0.6265,0.7500625,0.71075,131.0029375,-6.372875,1,4,0.209188563,0.000193309,0.3031,0.05885,209950.1875,43.1875,32
The SteelDrivers,2061191,0.5359375,0.618625,0.667875,136.6365,-6.2179375,1,9,0.6731875,0.015719706,0.15833125,0.03590625,230673.25,48.1875,32
Meghan Trainor,2811293,0.72878125,0.73565625,0.7585625,117.6762188,-5.1855,1,1,0.186553125,0.000953892,0.230675,0.12799375,185903.7813,66.25,32
Niall Horan,2854547,0.616125,0.5755625,0.51546875,106.6341563,-5.96396875,1,0,0.293654375,0.0000197,0.15415625,0.0395625,200694.2188,70.53125,32
Jeremy Zucker,3632715,0.699125,0.31480625,0.49028125,104.6255937,-11.66740625,1,2,0.655625,0.04061465,0.2617875,0.105984375,196138.0313,70.5625,32
Paul Weston,29609,0.240645161,0.179103226,0.161948387,95.95283871,-17.31967742,1,4,0.894193548,0.840096774,0.176825806,0.033283871,195996.4839,14.83870968,31
Steve Wariner,44751,0.658354839,0.371193548,0.592806452,109.7204516,-14.261,1,1,0.297903226,0.0000228,0.107893548,0.029141935,215863.5806,32.77419355,31
The Highwaymen,75801,0.645612903,0.46283871,0.585548387,115.2038065,-13.25945161,1,2,0.457232258,0.046282235,0.142406452,0.048570968,205453.2903,43.12903226,31
Keyshia Cole,92107,0.621193548,0.700806452,0.510580645,116.7699032,-4.519741935,0,8,0.177409677,0.000108806,0.227519355,0.101316129,245002.6129,49.74193548,31
Chick Corea,110541,0.385741935,0.443393548,0.38303871,123.9456452,-16.40745161,0,9,0.697051613,0.514090323,0.149154839,0.046887097,432921.3871,36.29032258,31
Jamie Foxx,210830,0.675483871,0.618709677,0.54816129,123.4612581,-7.345387097,0,1,0.246274516,0.0000448,0.155312903,0.176906452,246672.6774,50.87096774,31
John Mayall & the Bluesbreakers,238506,0.45916129,0.631806452,0.758387097,114.332129,-7.239548387,1,0,0.269994065,0.079345142,0.237287097,0.074248387,184874.4839,30.83870968,31
Richard Pryor,295415,0.474806452,0.745,0.299806452,90.1883871,-12.64532258,1,6,0.776677419,0.000143501,0.732290323,0.830741935,193449.0645,28.25806452,31
Luis Fonsi,312004,0.519193548,0.638322581,0.535354839,137.324129,-5.453193548,1,9,0.352845161,0,0.189370968,0.063696774,230674.4194,35.58064516,31
Jeffrey Osborne,317108,0.673064516,0.523580645,0.646258065,111.4903548,-12.05229032,1,7,0.353474194,0.001909968,0.165670968,0.046954839,266031.0645,32.96774194,31
Jimmy Giuffre,360956,0.538322581,0.082935484,0.395741935,103.5292903,-20.132,1,8,0.958096774,0.631073035,0.122096774,0.078922581,305611.7742,11.19354839,31
Martina McBride,368112,0.529387097,0.543193548,0.407741935,119.9396452,-7.354290323,1,1,0.431070968,0.0000168,0.232432258,0.033480645,233146.1935,49.32258065,31
Michel Legrand,401066,0.511354839,0.293787097,0.501290323,108.7159032,-15.68409677,1,0,0.782096774,0.259209248,0.158512903,0.039809677,202226.9032,15.35483871,31
Air,607202,0.474967742,0.54583871,0.283509677,123.3793548,-10.07693548,0,8,0.413656129,0.608841839,0.19646129,0.038835484,262343.0323,43.64516129,31
David Crosby,644880,0.447077419,0.339225806,0.341567742,103.4225806,-14.07751613,1,2,0.477007742,0.002177423,0.111380645,0.033077419,245463.2258,33.35483871,31
Helen Forrest,673360,0.416870968,0.170277419,0.338819355,105.5506774,-12.84148387,1,10,0.943032258,0.116124483,0.213358065,0.041,171180.1935,14,31
Trevor Jones,747028,0.307870968,0.356116129,0.156490323,115.6943871,-14.25603226,1,2,0.176239548,0.68016129,0.173516129,0.035816129,194550.6452,36.58064516,31
Paul Chambers,747984,0.525967742,0.269496774,0.430893548,95.94732258,-15.18135484,0,0,0.767129032,0.4372283,0.205003226,0.045635484,379776.2903,21.16129032,31
Blue October,762097,0.507032258,0.685935484,0.391258065,116.448129,-7.31383871,1,0,0.169654194,0.001148261,0.169896774,0.0437,267904.2258,40.83870968,31
Alphaville,790509,0.663677419,0.595032258,0.533645161,115.8947742,-11.772,0,9,0.130419355,0.072390484,0.215496774,0.036019355,260879.9677,51.22580645,31
Buddy Guy,942529,0.571129032,0.499322581,0.548709677,103.9946452,-11.22829032,1,2,0.464929871,0.098525987,0.172348387,0.054006452,298766.0323,39.96774194,31
Hank Thompson,947816,0.591483871,0.48116129,0.709870968,121.6723548,-9.362290323,1,0,0.722193548,8.12E-06,0.158435484,0.049280645,161246.129,13.87096774,31
DJ Shadow,949820,0.584580645,0.697451613,0.510645161,118.5109677,-8.554774194,0,8,0.446584516,0.598316648,0.234103226,0.136258065,286223,44.64516129,31
Alphaville,1459978,0.663677419,0.595032258,0.533645161,115.8947742,-11.772,0,9,0.130419355,0.072390484,0.215496774,0.036019355,260879.9677,51.22580645,31
Upchurch,3067310,0.719612903,0.65616129,0.334516129,134.4392258,-7.711935484,1,1,0.147022903,0.0000315,0.246522581,0.108509677,194022.871,59.67741935,31
Vance Joy,3158075,0.564129032,0.648935484,0.387870968,109.8000968,-6.987290323,1,7,0.326483871,0.00203277,0.161412903,0.042683871,242940.6452,59.70967742,31
Brent Faiyaz,3606027,0.625064516,0.389774194,0.33083871,117.1846774,-10.21854839,1,8,0.4436,0.051412561,0.169403226,0.1282,199802.5806,65.4516129,31
Stanley Turrentine,12644,0.514766667,0.382426667,0.530766667,110.9794,-13.76076667,1,5,0.6817,0.124556927,0.146586667,0.041513333,323367.1333,26.7,30
Leo Kottke,45077,0.389533333,0.426366667,0.596833333,111.2191333,-16.3412,1,3,0.314718,0.835566667,0.131656667,0.0406,172059.6667,24.23333333,30
The Blues Brothers,47421,0.590866667,0.8084,0.693833333,133.7807667,-6.985966667,1,10,0.29013,0.094195682,0.589813333,0.134723333,199443.8667,43.16666667,30
Silverchair,48265,0.362666667,0.707533333,0.352433333,132.5700667,-6.4536,1,2,0.039586033,0.000301815,0.122706667,0.038026667,250373.2667,50,30
Babatunde Olatunji,56913,0.593866667,0.7624,0.4638,132.613,-8.04,0,0,0.3492,0.255481912,0.12804,0.08654,284304.5333,12.73333333,30
The Chambers Brothers,57124,0.4796,0.535666667,0.539,127.4640667,-11.78293333,1,9,0.254306667,0.04792762,0.2029,0.05814,268534.2667,23.06666667,30
Black Label Society,93565,0.483533333,0.733066667,0.31672,111.9552667,-6.370066667,0,10,0.080058293,0.076869453,0.205533333,0.052593333,288846.2667,45.86666667,30
In Flames,96977,0.451066667,0.928866667,0.29898,125.0988667,-4.811333333,0,10,0.001410006,0.491742333,0.318346667,0.091286667,258273.8,50,30
Kix,98944,0.5766,0.738933333,0.6316,132.1154,-11.56753333,1,6,0.018622013,0.249925598,0.32008,0.04648,259068.4667,32.66666667,30
Krokus,105685,0.4906,0.706466667,0.595333333,127.0308667,-11.66573333,1,9,0.0195044,0.304407089,0.23376,0.0415,274755.5333,33.6,30
Cowboy Junkies,120953,0.465133333,0.20842,0.366266667,123.8606667,-19.841,1,7,0.531006667,0.12578056,0.11892,0.033926667,261159.0667,36.93333333,30
Jackson C. Frank,130115,0.462466667,0.2876,0.361653333,129.5944667,-12.61926667,1,8,0.8384,0.077756662,0.112213333,0.033353333,222426.8667,33.53333333,30
James Ingram,147082,0.578466667,0.398266667,0.3991,107.1460333,-12.10556667,1,0,0.583866667,0.0000187,0.122343333,0.037946667,254810.6,48.23333333,30
Bathory,151787,0.2596,0.8494,0.232886667,121.5264667,-8.1816,1,11,0.000716485,0.789006667,0.275193333,0.07266,274897.8667,33.86666667,30
Gavin DeGraw,158540,0.4854,0.76,0.4846,137.3934667,-5.431,1,7,0.099559,0,0.204686667,0.05698,221723.0667,56.66666667,30
Ethel Merman,171728,0.555166667,0.339366667,0.614433333,108.441,-10.78766667,1,0,0.847566667,0.0000995,0.186146667,0.089366667,191372.8667,12.46666667,30
Madness,195874,0.594333333,0.805,0.803266667,128.7318,-6.8052,1,7,0.149770667,0.01615426,0.174026667,0.052006667,185002.7333,34.2,30
Westlife,201983,0.550666667,0.606133333,0.4926,114.7859667,-6.2403,1,6,0.198832,2.63E-06,0.170746667,0.030506667,226076.5333,60.03333333,30
Jan & Dean,213165,0.526533333,0.686666667,0.815733333,133.0900667,-9.582933333,1,8,0.526666667,0.091303259,0.21054,0.042273333,151047.1333,24.13333333,30
Uncle Tupelo,222927,0.472133333,0.5,0.439553333,125.0332667,-11.285,1,2,0.260958333,0.096764834,0.1678,0.03606,208532.5333,34.4,30
Sammy Kershaw,300749,0.640733333,0.6276,0.687,130.8782,-9.1492,1,10,0.257526667,3.24E-06,0.102113333,0.030513333,205544.3333,44.66666667,30
Little Anthony & the Imperials,308871,0.500066667,0.314133333,0.460666667,118.3611333,-13.1534,1,7,0.7978,0.006928231,0.254693333,0.039806667,151866.6,27.06666667,30
Screamin' Jay Hawkins,309458,0.5808,0.469533333,0.6826,127.5081333,-10.5124,1,5,0.7442,0.034496719,0.279926667,0.07294,153850.5333,19.8,30
Jewel,347151,0.5136,0.314066667,0.421666667,106.5366667,-12.0566,1,7,0.659564667,0.001047987,0.239433333,0.038066667,234066.6667,45.13333333,30
Melvins,349157,0.460333333,0.665866667,0.360486667,113.0344,-8.813933333,1,2,0.088578007,0.162523333,0.1812,0.05264,276267.6,40.73333333,30
Ray Anthony,405113,0.3014,0.19758,0.208733333,84.18,-14.22333333,1,7,0.873933333,0.811173333,0.20592,0.03342,167115.6,11.86666667,30
Os Mutantes,488378,0.422266667,0.706266667,0.492866667,114.5238667,-5.5362,1,9,0.443826667,0.025457145,0.231853333,0.08584,204703.1333,35.8,30
The Prodigy,492162,0.624866667,0.936666667,0.322513333,131.7994,-5.5062,1,6,0.023844533,0.563302413,0.18669,0.070316667,306040.5667,50.9,30
Brook Benton,524239,0.392533333,0.34,0.4198,118.2204667,-14.06773333,1,10,0.775333333,0.005506215,0.237726667,0.040253333,170293.3333,25.26666667,30
Sugar Ray,574119,0.731933333,0.756466667,0.839133333,104.1636667,-5.622933333,1,1,0.042145333,0.040974123,0.17,0.0437,232995.4667,52.06666667,30
Third Day,590483,0.3786,0.658333333,0.308533333,128.2298,-6.1506,1,4,0.168046667,0.001049271,0.211273333,0.034726667,247863.1333,41.6,30
Agent Orange,604075,0.298866667,0.916466667,0.4972,157.1668667,-8.661066667,1,4,0.17004856,0.17219859,0.246273333,0.101166667,156721.1333,36.33333333,30
Strawberry Alarm Clock,633079,0.480266667,0.570066667,0.702733333,115.8866667,-11.66146667,1,9,0.234846667,0.09427322,0.277946667,0.052133333,208648.8667,27.46666667,30
Hank Snow,662800,0.573133333,0.454066667,0.703533333,115.5955333,-11.99386667,1,9,0.758533333,0.127008456,0.186433333,0.03536,152554.9333,20.93333333,30
Yellow Magic Orchestra,683750,0.638533333,0.8315,0.748,126.9897,-6.410566667,1,0,0.138630403,0.47518711,0.159726667,0.050973333,283401.2333,31,30
Sister Sledge,746666,0.735966667,0.804433333,0.843233333,110.5614333,-7.939066667,0,7,0.165332333,0.002216978,0.144136667,0.05668,324739.6333,48.03333333,30
Big Brother & the Holding Company,758943,0.462433333,0.5383,0.537733333,128.2344333,-11.35316667,1,7,0.278893333,0.041565341,0.322156667,0.092026667,233987.1,36.16666667,30
The Chantays,762990,0.519133333,0.599866667,0.716733333,131.5404,-14.05566667,1,9,0.64402,0.8608,0.215926667,0.042753333,146844.4,17.6,30
King Diamond,770007,0.3116,0.832733333,0.356306667,124.2283333,-11.88533333,1,11,0.0054584,0.500755333,0.299406667,0.067046667,300233.8,35.13333333,30
Kyuss,776011,0.342733333,0.6962,0.412866667,134.9579333,-11.79026667,1,5,0.12204634,0.772446133,0.24032,0.045446667,291863.9333,44.06666667,30
Kylie Minogue,776093,0.646533333,0.816466667,0.678133333,123.9218,-6.2002,0,6,0.171090667,0.184608493,0.1337,0.047013333,217050.8,51.4,30
Cro-Mags,781766,0.3094,0.9726,0.275926667,138.5690667,-4.610666667,0,9,0.00051758,0.316040536,0.14054,0.14408,131912.8667,29.26666667,30
Jaheim,782163,0.655933333,0.5211,0.5557,101.2453,-7.484766667,1,4,0.18822,7.85E-06,0.15845,0.14289,247921.8,44.93333333,30
Leo Dan,817911,0.550266667,0.403466667,0.675933333,120.5476667,-11.44313333,1,4,0.602866667,0.015487922,0.195246667,0.056226667,179833,43.33333333,30
Peggy Seeger,837150,0.5279,0.10435,0.676566667,120.1515667,-22.40886667,1,10,0.975033333,0.000513361,0.130646667,0.09461,142752.9,6.8,30
Sawyer Brown,837985,0.5938,0.6036,0.746133333,131.2375333,-10.29386667,1,7,0.333044667,0.000541014,0.135046667,0.0334,191610.6667,39.93333333,30
RaulÃ­n RodrÃ­guez,868063,0.7408,0.4732,0.910733333,128.6921333,-8.963733333,0,9,0.390533333,0.004461449,0.132266667,0.05248,324864.9333,44.53333333,30
The-Dream,1028077,0.668666667,0.6074,0.470406667,102.0310667,-6.201566667,0,8,0.1561,0.003577411,0.230836667,0.073096667,257727.8667,54.66666667,30
Two Door Cinema Club,2139934,0.552666667,0.8,0.576533333,138.5288,-5.1972,1,2,0.02028384,0.026803739,0.166473333,0.085573333,209353.8,53.46666667,30
Charlie Puth,3345212,0.6986,0.601233333,0.531966667,110.7144667,-6.431766667,0,6,0.276286667,0.0000421,0.157673333,0.08868,194470.6667,68.76666667,30
Blackstreet,49774,0.754586207,0.574482759,0.559965517,95.18675862,-5.327206897,0,0,0.216557241,0.0000815,0.163889655,0.118910345,275189.2069,46.68965517,29
Chic,92942,0.783068966,0.620068966,0.835931034,115.5296897,-11.61731034,1,7,0.092204828,0.180662717,0.099889655,0.06122069,399697.069,42.68965517,29
Chet Atkins,94205,0.651482759,0.323689655,0.569,110.2096207,-14.5027931,1,0,0.769344828,0.71082069,0.114227586,0.040651724,179332.3793,25.68965517,29
Tony Rice,130855,0.526413793,0.403193103,0.761034483,120.9001034,-15.79275862,1,7,0.632862069,0.330579545,0.167893103,0.034144828,200872.5862,28.51724138,29
Shaggy,156938,0.809137931,0.715896552,0.722896552,130.232931,-7.176103448,1,1,0.173273793,0.000475717,0.216093103,0.181717241,236474.4138,53.06896552,29
Eurythmics,206241,0.649206897,0.697034483,0.616,123.3311379,-8.059655172,1,0,0.119659138,0.01561061,0.226137931,0.047931034,274973.7931,42.5862069,29
Little Big Town,257787,0.569172414,0.657413793,0.507103448,128.7976552,-6.201413793,1,9,0.337786207,0.0000376,0.227482759,0.034627586,234959.7586,56.34482759,29
Lifehouse,263271,0.455068966,0.712551724,0.398965517,128.8528276,-5.997068966,1,1,0.040726076,0.004973302,0.173544828,0.033968966,243985.3103,51.5862069,29
Jenni Rivera,325727,0.709413793,0.54562069,0.804586207,119.0880345,-4.545206897,1,7,0.653551724,9.95E-06,0.16082069,0.0834,219931.5172,53.79310345,29
Rose Royce,343215,0.611758621,0.447517241,0.653793103,116.6298621,-13.84789655,0,11,0.407227586,0.053540001,0.106268966,0.074210345,256794.5862,39.27586207,29
Brandi Carlile,376793,0.540517241,0.477586207,0.325241379,111.4283448,-7.708689655,1,11,0.438586207,0.004001683,0.13762069,0.040258621,212854.3793,51.34482759,29
Lecrae,403784,0.729241379,0.723862069,0.556551724,121.5308966,-5.725103448,1,1,0.126644828,5.73E-07,0.203555172,0.146051724,222632.8621,50.62068966,29
Helen Reddy,674150,0.461931034,0.41662069,0.465827586,115.4315862,-12.56693103,1,7,0.530062069,0.000800624,0.173868966,0.046013793,203875.4483,37.44827586,29
Oscar D'LeÃ³n,894831,0.681517241,0.760689655,0.926,118.9804138,-6.597551724,1,5,0.445517241,0.012223868,0.209548276,0.045282759,292640.5172,41.89655172,29
The Script,1013375,0.485344828,0.682862069,0.410675862,126.3647241,-5.578724138,1,10,0.213491034,8.83E-08,0.159289655,0.036237931,244075.4828,61.13793103,29
Andy Grammer,1814388,0.636172414,0.727413793,0.528351724,109.9961379,-5.316586207,1,11,0.143993034,4.58E-06,0.198968966,0.044841379,187576.1034,64.5862069,29
Lord Huron,2571333,0.509931034,0.553551724,0.331393103,112.9508621,-8.264,1,6,0.599793103,0.186341724,0.225303448,0.031803448,267880.1724,56.34482759,29
Spandau Ballet,10538,0.708714286,0.712142857,0.616642857,122.9148571,-7.576,1,0,0.3234,0.178486571,0.117771429,0.044714286,304018.9286,45.07142857,28
Smash Mouth,29600,0.629214286,0.906357143,0.857142857,129.0237143,-4.9455,1,6,0.085787143,1.50E-06,0.201442857,0.045807143,197686.6429,52.57142857,28
Andy Gibb,31697,0.642928571,0.5715,0.696357143,115.9438929,-9.044428571,1,11,0.238435714,0.0000325,0.229435714,0.035910714,256436.7143,34.82142857,28
Big Star,51992,0.412357143,0.505714286,0.422285714,113.1165714,-10.09728571,1,2,0.255540214,0.022055561,0.124435714,0.034085714,181830.5714,32.71428571,28
Bonnie Tyler,97173,0.499285714,0.609714286,0.540071429,125.9315714,-11.74364286,1,9,0.211445,0.000154256,0.146735714,0.042671429,299393.2857,47.07142857,28
Con Funk Shun,97509,0.747571429,0.468571429,0.709714286,120.6395714,-13.3835,1,6,0.3527,0.03238917,0.126121429,0.046178571,290593.3571,30.21428571,28
Chris Cagle,106916,0.541785714,0.702571429,0.549785714,142.1819286,-6.243,1,6,0.236335714,1.87E-07,0.156821429,0.037378571,245327.5,46,28
The Fabulous Thunderbirds,126048,0.625714286,0.702857143,0.811571429,124.2610714,-8.876285714,1,4,0.264785714,0.055765984,0.229835714,0.04305,204224.7857,34.35714286,28
Crass,129637,0.525928571,0.856357143,0.567714286,144.3209286,-7.940642857,1,2,0.073298571,0.000622309,0.184142857,0.15775,188869.5,27.64285714,28
Tony Scott,129778,0.368357143,0.175854286,0.318285714,102.0507143,-22.5615,1,0,0.944714286,0.411957329,0.15545,0.044328571,273392.5,10.07142857,28
Spoon,131038,0.758857143,0.649428571,0.777642857,119.5072857,-6.703928571,1,9,0.180172143,0.012690554,0.197378571,0.035971429,209571.5,46.85714286,28
Gene Ammons,160198,0.540928571,0.166321429,0.432321429,107.2842143,-16.93721429,0,5,0.75975,0.243770164,0.117917857,0.044785714,329966.5357,20.07142857,28
Eddie Kendricks,170211,0.527142857,0.574642857,0.704,118.9196429,-11.24864286,1,9,0.430714286,0.018091936,0.193957143,0.053114286,298306.5,32.28571429,28
Eddie Santiago,171726,0.671142857,0.742357143,0.916071429,143.0312143,-7.398928571,1,5,0.470857143,0.001343556,0.125278571,0.040028571,292273.3571,50,28
Flogging Molly,187172,0.374714286,0.877,0.690928571,136.7357143,-5.196,1,2,0.056612357,0.066976991,0.200578571,0.068414286,235431.5,47.92857143,28
Joe Pass,209773,0.523785714,0.241771429,0.454892857,105.6069286,-18.02771429,1,0,0.896392857,0.583084929,0.175028571,0.059325,244765.2143,24.03571429,28
Ringo Starr,217792,0.629642857,0.552214286,0.803642857,119.133,-13.78764286,1,4,0.117907143,0.004572726,0.130978571,0.057235714,197234,37.92857143,28
Johnny Burnette,241813,0.487214286,0.533214286,0.779642857,125.963,-9.874071429,1,2,0.668137857,0.000402964,0.203642857,0.080325,138981.8214,22.21428571,28
White Lion,253408,0.442714286,0.688928571,0.404357143,124.9605714,-9.154857143,1,4,0.084830714,0.002528822,0.212471429,0.041871429,289010.5,44.85714286,28
Los Fabulosos Cadillacs,288111,0.681642857,0.823071429,0.779928571,120.1738571,-5.188285714,1,7,0.124046429,0.029299126,0.131157143,0.0633,259228.5714,56.85714286,28
Puddle of Mudd,307102,0.483214286,0.891642857,0.448857143,132.1280714,-3.984571429,1,6,0.034311021,1.03E-06,0.278457143,0.061435714,237660,52.71428571,28
Quicksilver Messenger Service,317417,0.476642857,0.5125,0.604571429,114.2079286,-13.68664286,1,9,0.375571429,0.459588314,0.316778571,0.045364286,302171.3571,28.07142857,28
Petra,325443,0.514642857,0.602428571,0.568357143,125.9355714,-8.891285714,0,4,0.203614286,0.0000208,0.227078571,0.0311,236080,29.07142857,28
Phyllis Hyman,333447,0.569214286,0.490142857,0.458,120.1489286,-9.976571429,0,6,0.513714286,0.002578021,0.185621429,0.03535,332662,29.78571429,28
Ace of Base,495338,0.728,0.809642857,0.805428571,107.763,-6.729928571,0,11,0.024279429,0.124197279,0.098314286,0.048,222892.4286,52.28571429,28
Milton Nascimento,497132,0.478571429,0.392428571,0.538928571,116.0145357,-13.06814286,1,9,0.468585714,0.030569788,0.190760714,0.037014286,207680.4643,43.17857143,28
Mountain,503913,0.457571429,0.617285714,0.510742857,141.8791429,-10.039,1,9,0.168882279,0.149997021,0.172385714,0.061585714,210998.0714,33.57142857,28
Les Brown,511773,0.511,0.293464286,0.486642857,131.3279286,-11.32042857,1,5,0.897785714,0.155638521,0.215335714,0.042678571,188955.2143,7,28
Colbie Caillat,563390,0.612785714,0.565392857,0.457428571,123.0597857,-7.065642857,1,9,0.32843,8.21E-08,0.152028571,0.033342857,225120,58.28571429,28
The The,566918,0.609142857,0.723928571,0.691642857,129.1383571,-9.988142857,1,11,0.121592857,0.145090257,0.149978571,0.058107143,322790.5,36.28571429,28
Tim Maia,592401,0.5625,0.602,0.6655,114.2147143,-9.310785714,1,9,0.162464286,0.000750724,0.196285714,0.052921429,267717.0714,53.14285714,28
Morphine,601430,0.531142857,0.502642857,0.558857143,108.5626429,-13.20807143,1,2,0.301183571,0.338122471,0.167921429,0.041671429,191512.4286,42.57142857,28
Alexander O'Neal,625201,0.718714286,0.563071429,0.638071429,109.4224286,-12.84821429,1,11,0.188335714,0.004078456,0.189635714,0.037392857,327991.3571,40.28571429,28
Buena Vista Social Club,627250,0.556071429,0.357714286,0.654571429,118.7485,-14.95035714,1,9,0.802285714,0.159881559,0.181642857,0.038142857,256362.7857,56.21428571,28
Butthole Surfers,633181,0.406857143,0.770857143,0.4725,115.9326429,-8.132071429,1,4,0.096733686,0.15915814,0.268764286,0.090192857,227701,36,28
Glenn Frey,657041,0.645714286,0.556214286,0.6795,126.0324286,-10.96414286,1,7,0.292625714,0.005179214,0.1251,0.034764286,258950.6429,39.28571429,28
Gloria Gaynor,664849,0.697785714,0.749785714,0.703142857,121.0790714,-8.825857143,0,9,0.034185714,0.115701406,0.302142857,0.042692857,272811.5,50.85714286,28
Dave Grusin,684920,0.480785714,0.410242857,0.463271429,108.0261429,-14.04832143,1,7,0.421285714,0.416176071,0.2227,0.043267857,229280,30.5,28
Patrice Rushen,743968,0.810571429,0.555,0.785642857,110.3865,-9.060428571,0,6,0.227340714,0.236452214,0.079964286,0.051328571,325892,42.21428571,28
Tony Joe White,744265,0.704357143,0.471285714,0.651428571,113.4865714,-13.03014286,1,9,0.407628571,0.086447214,0.119735714,0.063321429,229324.6429,37.42857143,28
Bert Jansch,756656,0.521285714,0.221189286,0.329589286,121.5594286,-17.78307143,1,2,0.750785714,0.288294393,0.111325,0.048139286,183844.8571,25.53571429,28
The Feelies,762177,0.478,0.739071429,0.583142857,121.5756429,-9.039642857,1,7,0.057035207,0.526185714,0.133521429,0.051935714,249898.0714,29.21428571,28
The Decemberists,787579,0.4735,0.648785714,0.478071429,122.3445,-6.7555,1,9,0.221462429,0.003039071,0.186457143,0.041635714,266221.8571,45.28571429,28
Ruth Brown,806877,0.671357143,0.30645,0.743642857,123.9175,-15.11521429,1,8,0.585785714,0.002069786,0.122642857,0.07085,165892.4286,23.64285714,28
David Grisman,809396,0.657142857,0.260357143,0.732857143,114.3890714,-17.17478571,1,7,0.806928571,0.265317286,0.136742857,0.047257143,274777.7143,32.42857143,28
Deniece Williams,816701,0.619857143,0.431785714,0.659285714,103.3051429,-11.28857143,1,7,0.532057143,0.019928176,0.139692857,0.055657143,271111.5,39.28571429,28
Loose Ends,827760,0.731285714,0.532142857,0.751214286,105.4913571,-12.64921429,0,8,0.300464286,0.0058377,0.161771429,0.059057143,296519.6429,33.85714286,28
